"","date","snow_depth","month","year","snow_depth_imp"
"604",2016-09-08,97,"9","2016",FALSE
"605",2016-09-09,90,"9","2016",FALSE
"606",2016-09-10,81,"9","2016",FALSE
"607",2016-09-11,78,"9","2016",FALSE
"608",2016-09-12,78,"9","2016",FALSE
"609",2016-09-13,77,"9","2016",FALSE
"610",2016-09-14,74,"9","2016",FALSE
"611",2016-09-15,93,"9","2016",FALSE
"612",2016-09-16,90,"9","2016",FALSE
"613",2016-09-17,89,"9","2016",FALSE
"614",2016-09-18,86,"9","2016",FALSE
"615",2016-09-19,83,"9","2016",FALSE
"616",2016-09-20,82,"9","2016",FALSE
"617",2016-09-21,79,"9","2016",FALSE
"618",2016-09-22,79,"9","2016",FALSE
"619",2016-09-23,72,"9","2016",FALSE
"620",2016-09-24,68,"9","2016",FALSE
"621",2016-09-25,65,"9","2016",FALSE
"622",2016-09-26,63,"9","2016",FALSE
"623",2016-09-27,72,"9","2016",FALSE
"624",2016-09-28,70,"9","2016",FALSE
"625",2016-09-29,64,"9","2016",FALSE
"626",2016-09-30,107.666666666667,"9","2016",TRUE
"627",2016-10-01,5.33333333333333,"10","2016",TRUE
"628",2016-10-02,5.33333333333333,"10","2016",TRUE
"629",2016-10-03,5.33333333333333,"10","2016",TRUE
"630",2016-10-04,5.33333333333333,"10","2016",TRUE
"631",2016-10-05,5.33333333333333,"10","2016",TRUE
"632",2016-10-06,5.33333333333333,"10","2016",TRUE
"633",2016-10-07,5.33333333333333,"10","2016",TRUE
"634",2016-10-08,5.33333333333333,"10","2016",TRUE
"635",2016-10-09,5.33333333333333,"10","2016",TRUE
"636",2015-06-05,0,"6","2015",FALSE
"637",2015-06-06,0,"6","2015",FALSE
"638",2015-06-07,0,"6","2015",FALSE
"639",2015-06-08,0,"6","2015",FALSE
"640",2015-06-09,0,"6","2015",FALSE
"641",2015-06-10,0,"6","2015",FALSE
"642",2015-06-11,6,"6","2015",FALSE
"643",2015-06-12,6,"6","2015",FALSE
"644",2015-06-13,6,"6","2015",FALSE
"645",2015-06-14,4,"6","2015",FALSE
"646",2015-06-15,2,"6","2015",FALSE
"647",2015-06-16,2,"6","2015",FALSE
"648",2015-06-17,0,"6","2015",FALSE
"649",2015-06-18,0,"6","2015",FALSE
"650",2015-06-19,1,"6","2015",FALSE
"651",2015-06-20,2,"6","2015",FALSE
"652",2015-06-21,2,"6","2015",FALSE
"653",2015-06-22,1,"6","2015",FALSE
"654",2015-06-23,1,"6","2015",FALSE
"655",2015-06-24,0,"6","2015",FALSE
"656",2015-06-25,0,"6","2015",FALSE
"657",2015-06-26,0,"6","2015",FALSE
"658",2015-06-27,0,"6","2015",FALSE
"659",2015-06-28,0,"6","2015",FALSE
"660",2015-06-29,0,"6","2015",FALSE
"661",2015-06-30,0,"6","2015",FALSE
"662",2015-07-01,0,"7","2015",FALSE
"663",2015-07-02,5,"7","2015",FALSE
"664",2015-07-03,8,"7","2015",FALSE
"665",2015-07-04,9,"7","2015",FALSE
"666",2015-07-05,7,"7","2015",FALSE
"667",2015-07-06,5,"7","2015",FALSE
"668",2015-07-07,5,"7","2015",FALSE
"669",2015-07-08,4,"7","2015",FALSE
"670",2015-07-09,4,"7","2015",FALSE
"671",2015-07-10,9,"7","2015",FALSE
"672",2015-07-11,22,"7","2015",FALSE
"673",2015-07-12,33,"7","2015",FALSE
"674",2015-07-13,39,"7","2015",FALSE
"675",2015-07-14,41,"7","2015",FALSE
"676",2015-07-15,51,"7","2015",FALSE
"677",2015-07-16,53,"7","2015",FALSE
"678",2015-07-17,53,"7","2015",FALSE
"679",2015-07-18,53,"7","2015",FALSE
"680",2015-07-19,49,"7","2015",FALSE
"681",2015-07-20,49,"7","2015",FALSE
"682",2015-07-21,47,"7","2015",FALSE
"683",2015-07-22,47,"7","2015",FALSE
"684",2015-07-23,42,"7","2015",FALSE
"685",2015-07-24,42,"7","2015",FALSE
"686",2015-07-25,55,"7","2015",FALSE
"687",2015-07-26,70,"7","2015",FALSE
"688",2015-07-27,85,"7","2015",FALSE
"689",2015-07-28,87,"7","2015",FALSE
"690",2015-07-29,87,"7","2015",FALSE
"691",2015-07-30,82,"7","2015",FALSE
"692",2015-07-31,86,"7","2015",FALSE
"693",2015-08-01,84,"8","2015",FALSE
"694",2015-08-02,84,"8","2015",FALSE
"695",2015-08-03,96,"8","2015",FALSE
"696",2015-08-04,99,"8","2015",FALSE
"697",2015-08-05,107,"8","2015",FALSE
"698",2015-08-06,113,"8","2015",FALSE
"699",2015-08-07,112,"8","2015",FALSE
"700",2015-08-08,106,"8","2015",FALSE
"701",2015-08-09,106,"8","2015",FALSE
"702",2015-08-10,104,"8","2015",FALSE
"703",2015-08-11,111,"8","2015",FALSE
"704",2015-08-12,112,"8","2015",FALSE
"705",2015-08-13,113,"8","2015",FALSE
"706",2015-08-14,110,"8","2015",FALSE
"707",2015-08-15,109,"8","2015",FALSE
"708",2015-08-16,107,"8","2015",FALSE
"709",2015-08-17,107,"8","2015",FALSE
"710",2015-08-18,109,"8","2015",FALSE
"711",2015-08-19,106,"8","2015",FALSE
"712",2015-08-20,106,"8","2015",FALSE
"713",2015-08-21,105,"8","2015",FALSE
"714",2015-08-22,100,"8","2015",FALSE
"715",2015-08-23,95,"8","2015",FALSE
"716",2015-08-24,93,"8","2015",FALSE
"717",2015-08-25,98,"8","2015",FALSE
"718",2015-08-26,104,"8","2015",FALSE
"719",2015-08-27,98,"8","2015",FALSE
"720",2015-08-28,97,"8","2015",FALSE
"721",2015-08-29,99,"8","2015",FALSE
"722",2015-08-30,96,"8","2015",FALSE
"723",2015-08-31,95,"8","2015",FALSE
"724",2015-09-01,93,"9","2015",FALSE
"725",2015-09-02,91,"9","2015",FALSE
"726",2015-09-03,93,"9","2015",FALSE
"727",2015-09-04,90,"9","2015",FALSE
"728",2015-09-05,87,"9","2015",FALSE
"729",2015-09-06,86,"9","2015",FALSE
"730",2015-09-07,94,"9","2015",FALSE
"731",2015-09-08,103,"9","2015",FALSE
"732",2015-09-09,97,"9","2015",FALSE
"733",2015-09-10,96,"9","2015",FALSE
"734",2015-09-11,93,"9","2015",FALSE
"735",2015-09-12,89,"9","2015",FALSE
"736",2015-09-13,85,"9","2015",FALSE
"737",2015-09-14,83,"9","2015",FALSE
"738",2015-09-15,77,"9","2015",FALSE
"739",2015-09-16,74,"9","2015",FALSE
"740",2015-09-17,74,"9","2015",FALSE
"741",2015-09-18,69,"9","2015",FALSE
"742",2015-09-19,67,"9","2015",FALSE
"743",2015-09-20,62,"9","2015",FALSE
"744",2015-09-21,60,"9","2015",FALSE
"745",2015-09-22,58,"9","2015",FALSE
"746",2015-09-23,57,"9","2015",FALSE
"747",2015-09-24,57,"9","2015",FALSE
"748",2015-09-25,58,"9","2015",FALSE
"749",2015-09-26,57,"9","2015",FALSE
"750",2015-09-27,54,"9","2015",FALSE
"751",2015-09-28,47,"9","2015",FALSE
"752",2015-09-29,45,"9","2015",FALSE
"753",2015-09-30,41,"9","2015",FALSE
"754",2015-10-01,40,"10","2015",FALSE
"755",2015-10-02,36,"10","2015",FALSE
"756",2015-10-03,30,"10","2015",FALSE
"757",2015-10-04,30,"10","2015",FALSE
"758",2015-10-05,30,"10","2015",FALSE
"759",2015-10-06,35.3333333333333,"10","2015",TRUE
"760",2015-10-07,35.3333333333333,"10","2015",TRUE
"761",2015-10-08,35.3333333333333,"10","2015",TRUE
"762",2015-10-09,35.3333333333333,"10","2015",TRUE
"763",2014-06-05,45,"6","2014",TRUE
"764",2014-06-06,45,"6","2014",TRUE
"765",2014-06-07,45,"6","2014",TRUE
"766",2014-06-08,45,"6","2014",TRUE
"767",2014-06-09,45,"6","2014",TRUE
"768",2014-06-10,45,"6","2014",TRUE
"769",2014-06-11,45,"6","2014",TRUE
"770",2014-06-12,45,"6","2014",TRUE
"771",2014-06-13,45,"6","2014",TRUE
"772",2014-06-14,45,"6","2014",TRUE
"773",2014-06-15,45,"6","2014",TRUE
"774",2014-06-16,45,"6","2014",TRUE
"775",2014-06-17,45,"6","2014",TRUE
"776",2014-06-18,45,"6","2014",TRUE
"777",2014-06-19,45,"6","2014",TRUE
"778",2014-06-20,45,"6","2014",TRUE
"779",2014-06-21,45,"6","2014",TRUE
"780",2014-06-22,45,"6","2014",TRUE
"781",2014-06-23,45,"6","2014",TRUE
"782",2014-06-24,20,"6","2014",FALSE
"783",2014-06-25,60,"6","2014",FALSE
"784",2014-06-26,55,"6","2014",FALSE
"785",2014-06-27,50,"6","2014",FALSE
"786",2014-06-28,56,"6","2014",FALSE
"787",2014-06-29,90,"6","2014",FALSE
"788",2014-06-30,104,"6","2014",FALSE
"789",2014-07-01,103,"7","2014",FALSE
"790",2014-07-02,99,"7","2014",FALSE
"791",2014-07-03,93,"7","2014",FALSE
"792",2014-07-04,91,"7","2014",FALSE
"793",2014-07-05,98,"7","2014",FALSE
"794",2014-07-06,105,"7","2014",FALSE
"795",2014-07-07,102,"7","2014",FALSE
"796",2014-07-08,101,"7","2014",FALSE
"797",2014-07-09,100,"7","2014",FALSE
"798",2014-07-10,133,"7","2014",FALSE
"799",2014-07-11,134,"7","2014",FALSE
"800",2014-07-12,137,"7","2014",FALSE
"801",2014-07-13,138,"7","2014",FALSE
"802",2014-07-14,136,"7","2014",FALSE
"803",2014-07-15,135,"7","2014",FALSE
"804",2014-07-16,145,"7","2014",FALSE
"805",2014-07-17,150,"7","2014",FALSE
"806",2014-07-18,165,"7","2014",FALSE
"807",2014-07-19,163,"7","2014",FALSE
"808",2014-07-20,160,"7","2014",FALSE
"809",2014-07-21,156,"7","2014",FALSE
"810",2014-07-22,155,"7","2014",FALSE
"811",2014-07-23,153,"7","2014",FALSE
"812",2014-07-24,153,"7","2014",FALSE
"813",2014-07-25,147,"7","2014",FALSE
"814",2014-07-26,144,"7","2014",FALSE
"815",2014-07-27,142,"7","2014",FALSE
"816",2014-07-28,138,"7","2014",FALSE
"817",2014-07-29,136,"7","2014",FALSE
"818",2014-07-30,133,"7","2014",FALSE
"819",2014-07-31,125,"7","2014",FALSE
"820",2014-08-01,130,"8","2014",FALSE
"821",2014-08-02,137,"8","2014",FALSE
"822",2014-08-03,137,"8","2014",FALSE
"823",2014-08-04,131,"8","2014",FALSE
"824",2014-08-05,131,"8","2014",FALSE
"825",2014-08-06,129,"8","2014",FALSE
"826",2014-08-07,129,"8","2014",FALSE
"827",2014-08-08,127,"8","2014",FALSE
"828",2014-08-09,126,"8","2014",FALSE
"829",2014-08-10,126,"8","2014",FALSE
"830",2014-08-11,127,"8","2014",FALSE
"831",2014-08-12,126,"8","2014",FALSE
"832",2014-08-13,126,"8","2014",FALSE
"833",2014-08-14,126,"8","2014",FALSE
"834",2014-08-15,123,"8","2014",FALSE
"835",2014-08-16,123,"8","2014",FALSE
"836",2014-08-17,123,"8","2014",FALSE
"837",2014-08-18,123,"8","2014",FALSE
"838",2014-08-19,121,"8","2014",FALSE
"839",2014-08-20,116,"8","2014",FALSE
"840",2014-08-21,114,"8","2014",FALSE
"841",2014-08-22,112,"8","2014",FALSE
"842",2014-08-23,111,"8","2014",FALSE
"843",2014-08-24,111,"8","2014",FALSE
"844",2014-08-25,109,"8","2014",FALSE
"845",2014-08-26,104,"8","2014",FALSE
"846",2014-08-27,104,"8","2014",FALSE
"847",2014-08-28,101,"8","2014",FALSE
"848",2014-08-29,98,"8","2014",FALSE
"849",2014-08-30,98,"8","2014",FALSE
"850",2014-08-31,95,"8","2014",FALSE
"851",2014-09-01,95,"9","2014",FALSE
"852",2014-09-02,95,"9","2014",FALSE
"853",2014-09-03,92,"9","2014",FALSE
"854",2014-09-04,91,"9","2014",FALSE
"855",2014-09-05,90,"9","2014",FALSE
"856",2014-09-06,90,"9","2014",FALSE
"857",2014-09-07,89,"9","2014",FALSE
"858",2014-09-08,87,"9","2014",FALSE
"859",2014-09-09,83,"9","2014",FALSE
"860",2014-09-10,78,"9","2014",FALSE
"861",2014-09-11,75,"9","2014",FALSE
"862",2014-09-12,72,"9","2014",FALSE
"863",2014-09-13,69,"9","2014",FALSE
"864",2014-09-14,65,"9","2014",FALSE
"865",2014-09-15,65,"9","2014",FALSE
"866",2014-09-16,59,"9","2014",FALSE
"867",2014-09-17,55,"9","2014",FALSE
"868",2014-09-18,58,"9","2014",FALSE
"869",2014-09-19,58,"9","2014",FALSE
"870",2014-09-20,55,"9","2014",FALSE
"871",2014-09-21,52,"9","2014",FALSE
"872",2014-09-22,51,"9","2014",FALSE
"873",2014-09-23,49,"9","2014",FALSE
"874",2014-09-24,44,"9","2014",FALSE
"875",2014-09-25,38,"9","2014",FALSE
"876",2014-09-26,35,"9","2014",FALSE
"877",2014-09-27,35,"9","2014",FALSE
"878",2014-09-28,35,"9","2014",FALSE
"879",2014-09-29,94,"9","2014",TRUE
"880",2014-09-30,94,"9","2014",TRUE
"881",2014-10-01,5.33333333333333,"10","2014",TRUE
"882",2014-10-02,5.33333333333333,"10","2014",TRUE
"883",2014-10-03,5.33333333333333,"10","2014",TRUE
"884",2014-10-04,5.33333333333333,"10","2014",TRUE
"885",2014-10-05,5.33333333333333,"10","2014",TRUE
"886",2014-10-06,5.33333333333333,"10","2014",TRUE
"887",2014-10-07,5.33333333333333,"10","2014",TRUE
"888",2014-10-08,5.33333333333333,"10","2014",TRUE
"889",2014-10-09,5.33333333333333,"10","2014",TRUE
"890",2013-06-05,0,"6","2013",TRUE
"891",2013-06-06,0,"6","2013",TRUE
"892",2013-06-07,0,"6","2013",TRUE
"893",2013-06-08,0,"6","2013",TRUE
"894",2013-06-09,0,"6","2013",TRUE
"895",2013-06-10,0,"6","2013",TRUE
"896",2013-06-11,0,"6","2013",TRUE
"897",2013-06-12,0,"6","2013",TRUE
"898",2013-06-13,0,"6","2013",TRUE
"899",2013-06-14,0,"6","2013",TRUE
"900",2013-06-15,0,"6","2013",TRUE
"901",2013-06-16,0,"6","2013",TRUE
"902",2013-06-17,0,"6","2013",TRUE
"903",2013-06-18,0,"6","2013",TRUE
"904",2013-06-19,0,"6","2013",TRUE
"905",2013-06-20,0,"6","2013",TRUE
"906",2013-06-21,0,"6","2013",TRUE
"907",2013-06-22,0,"6","2013",TRUE
"908",2013-06-23,0,"6","2013",TRUE
"909",2013-06-24,0,"6","2013",TRUE
"910",2013-06-25,0,"6","2013",TRUE
"911",2013-06-26,0,"6","2013",TRUE
"912",2013-06-27,0,"6","2013",FALSE
"913",2013-06-28,0,"6","2013",FALSE
"914",2013-06-29,0,"6","2013",FALSE
"915",2013-06-30,0,"6","2013",FALSE
"916",2013-07-01,0,"7","2013",FALSE
"917",2013-07-02,0,"7","2013",FALSE
"918",2013-07-03,0,"7","2013",FALSE
"919",2013-07-04,0,"7","2013",FALSE
"920",2013-07-05,10,"7","2013",FALSE
"921",2013-07-06,10,"7","2013",FALSE
"922",2013-07-07,25,"7","2013",FALSE
"923",2013-07-08,45,"7","2013",FALSE
"924",2013-07-09,58,"7","2013",FALSE
"925",2013-07-10,58,"7","2013",FALSE
"926",2013-07-11,56,"7","2013",FALSE
"927",2013-07-12,54,"7","2013",FALSE
"928",2013-07-13,54,"7","2013",FALSE
"929",2013-07-14,54,"7","2013",FALSE
"930",2013-07-15,49,"7","2013",FALSE
"931",2013-07-16,36,"7","2013",FALSE
"932",2013-07-17,36,"7","2013",FALSE
"933",2013-07-18,28,"7","2013",FALSE
"934",2013-07-19,24,"7","2013",FALSE
"935",2013-07-20,21,"7","2013",FALSE
"936",2013-07-21,70,"7","2013",FALSE
"937",2013-07-22,70,"7","2013",FALSE
"938",2013-07-23,71,"7","2013",FALSE
"939",2013-07-24,71,"7","2013",FALSE
"940",2013-07-25,69,"7","2013",FALSE
"941",2013-07-26,69,"7","2013",FALSE
"942",2013-07-27,66,"7","2013",FALSE
"943",2013-07-28,66,"7","2013",FALSE
"944",2013-07-29,62,"7","2013",FALSE
"945",2013-07-30,58,"7","2013",FALSE
"946",2013-07-31,46,"7","2013",FALSE
"947",2013-08-01,46,"8","2013",FALSE
"948",2013-08-02,42,"8","2013",FALSE
"949",2013-08-03,52,"8","2013",FALSE
"950",2013-08-04,75,"8","2013",FALSE
"951",2013-08-05,84,"8","2013",FALSE
"952",2013-08-06,79,"8","2013",FALSE
"953",2013-08-07,80,"8","2013",FALSE
"954",2013-08-08,96,"8","2013",FALSE
"955",2013-08-09,90,"8","2013",FALSE
"956",2013-08-10,90,"8","2013",FALSE
"957",2013-08-11,90,"8","2013",FALSE
"958",2013-08-12,87,"8","2013",FALSE
"959",2013-08-13,103,"8","2013",FALSE
"960",2013-08-14,103,"8","2013",FALSE
"961",2013-08-15,108,"8","2013",FALSE
"962",2013-08-16,103,"8","2013",FALSE
"963",2013-08-17,114,"8","2013",FALSE
"964",2013-08-18,123,"8","2013",FALSE
"965",2013-08-19,128,"8","2013",FALSE
"966",2013-08-20,130,"8","2013",FALSE
"967",2013-08-21,135,"8","2013",FALSE
"968",2013-08-22,144,"8","2013",FALSE
"969",2013-08-23,163,"8","2013",FALSE
"970",2013-08-24,151,"8","2013",FALSE
"971",2013-08-25,146,"8","2013",FALSE
"972",2013-08-26,142,"8","2013",FALSE
"973",2013-08-27,143,"8","2013",FALSE
"974",2013-08-28,140,"8","2013",FALSE
"975",2013-08-29,135,"8","2013",FALSE
"976",2013-08-30,130,"8","2013",FALSE
"977",2013-08-31,126,"8","2013",FALSE
"978",2013-09-01,118,"9","2013",FALSE
"979",2013-09-02,114,"9","2013",FALSE
"980",2013-09-03,108,"9","2013",FALSE
"981",2013-09-04,105,"9","2013",FALSE
"982",2013-09-05,101,"9","2013",FALSE
"983",2013-09-06,94,"9","2013",FALSE
"984",2013-09-07,91,"9","2013",FALSE
"985",2013-09-08,86,"9","2013",FALSE
"986",2013-09-09,81,"9","2013",FALSE
"987",2013-09-10,80,"9","2013",FALSE
"988",2013-09-11,77,"9","2013",FALSE
"989",2013-09-12,70,"9","2013",FALSE
"990",2013-09-13,70,"9","2013",FALSE
"991",2013-09-14,70,"9","2013",FALSE
"992",2013-09-15,70,"9","2013",FALSE
"993",2013-09-16,70,"9","2013",FALSE
"994",2013-09-17,64,"9","2013",FALSE
"995",2013-09-18,64,"9","2013",FALSE
"996",2013-09-19,60,"9","2013",FALSE
"997",2013-09-20,65,"9","2013",FALSE
"998",2013-09-21,62,"9","2013",FALSE
"999",2013-09-22,57,"9","2013",FALSE
"1000",2013-09-23,113.333333333333,"9","2013",TRUE
"1001",2013-09-24,113.333333333333,"9","2013",TRUE
"1002",2013-09-25,113.333333333333,"9","2013",TRUE
"1003",2013-09-26,113.333333333333,"9","2013",TRUE
"1004",2013-09-27,113.333333333333,"9","2013",TRUE
"1005",2013-09-28,113.333333333333,"9","2013",TRUE
"1006",2013-09-29,113.333333333333,"9","2013",TRUE
"1007",2013-09-30,113.333333333333,"9","2013",TRUE
"1008",2013-10-01,5.33333333333333,"10","2013",TRUE
"1009",2013-10-02,5.33333333333333,"10","2013",TRUE
"1010",2013-10-03,5.33333333333333,"10","2013",TRUE
"1011",2013-10-04,5.33333333333333,"10","2013",TRUE
"1012",2013-10-05,5.33333333333333,"10","2013",TRUE
"1013",2013-10-06,5.33333333333333,"10","2013",TRUE
"1014",2013-10-07,5.33333333333333,"10","2013",TRUE
"1015",2013-10-08,5.33333333333333,"10","2013",TRUE
"1016",2013-10-09,5.33333333333333,"10","2013",TRUE
"1017",2012-06-05,27,"6","2012",TRUE
"1018",2012-06-06,27,"6","2012",TRUE
"1019",2012-06-07,27,"6","2012",TRUE
"1020",2012-06-08,27,"6","2012",TRUE
"1021",2012-06-09,27,"6","2012",FALSE
"1022",2012-06-10,27,"6","2012",FALSE
"1023",2012-06-11,27,"6","2012",FALSE
"1024",2012-06-12,26,"6","2012",FALSE
"1025",2012-06-13,25,"6","2012",FALSE
"1026",2012-06-14,24,"6","2012",FALSE
"1027",2012-06-15,24,"6","2012",FALSE
"1028",2012-06-16,22,"6","2012",FALSE
"1029",2012-06-17,25,"6","2012",FALSE
"1030",2012-06-18,23,"6","2012",FALSE
"1031",2012-06-19,23,"6","2012",FALSE
"1032",2012-06-20,23,"6","2012",FALSE
"1033",2012-06-21,26,"6","2012",FALSE
"1034",2012-06-22,50,"6","2012",FALSE
"1035",2012-06-23,58,"6","2012",FALSE
"1036",2012-06-24,61,"6","2012",FALSE
"1037",2012-06-25,57,"6","2012",FALSE
"1038",2012-06-26,57,"6","2012",FALSE
"1039",2012-06-27,55,"6","2012",FALSE
"1040",2012-06-28,54,"6","2012",FALSE
"1041",2012-06-29,53,"6","2012",FALSE
"1042",2012-06-30,54,"6","2012",FALSE
"1043",2012-07-01,65,"7","2012",FALSE
"1044",2012-07-02,82,"7","2012",FALSE
"1045",2012-07-03,81,"7","2012",FALSE
"1046",2012-07-04,79,"7","2012",FALSE
"1047",2012-07-05,79,"7","2012",FALSE
"1048",2012-07-06,79,"7","2012",FALSE
"1049",2012-07-07,74,"7","2012",FALSE
"1050",2012-07-08,72,"7","2012",FALSE
"1051",2012-07-09,72,"7","2012",FALSE
"1052",2012-07-10,69,"7","2012",FALSE
"1053",2012-07-11,73,"7","2012",FALSE
"1054",2012-07-12,71,"7","2012",FALSE
"1055",2012-07-13,66,"7","2012",FALSE
"1056",2012-07-14,66,"7","2012",FALSE
"1057",2012-07-15,84,"7","2012",FALSE
"1058",2012-07-16,85,"7","2012",FALSE
"1059",2012-07-17,76,"7","2012",FALSE
"1060",2012-07-18,76,"7","2012",FALSE
"1061",2012-07-19,80,"7","2012",FALSE
"1062",2012-07-20,79,"7","2012",FALSE
"1063",2012-07-21,79,"7","2012",FALSE
"1064",2012-07-22,77,"7","2012",FALSE
"1065",2012-07-23,76,"7","2012",FALSE
"1066",2012-07-24,75,"7","2012",FALSE
"1067",2012-07-25,75,"7","2012",FALSE
"1068",2012-07-26,74,"7","2012",FALSE
"1069",2012-07-27,79,"7","2012",FALSE
"1070",2012-07-28,80,"7","2012",FALSE
"1071",2012-07-29,80,"7","2012",FALSE
"1072",2012-07-30,79,"7","2012",FALSE
"1073",2012-07-31,78,"7","2012",FALSE
"1074",2012-08-01,80,"8","2012",FALSE
"1075",2012-08-02,80,"8","2012",FALSE
"1076",2012-08-03,81,"8","2012",FALSE
"1077",2012-08-04,83,"8","2012",FALSE
"1078",2012-08-05,86,"8","2012",FALSE
"1079",2012-08-06,97,"8","2012",FALSE
"1080",2012-08-07,100,"8","2012",FALSE
"1081",2012-08-08,100,"8","2012",FALSE
"1082",2012-08-09,112,"8","2012",FALSE
"1083",2012-08-10,115,"8","2012",FALSE
"1084",2012-08-11,115,"8","2012",FALSE
"1085",2012-08-12,112,"8","2012",FALSE
"1086",2012-08-13,115,"8","2012",FALSE
"1087",2012-08-14,115,"8","2012",FALSE
"1088",2012-08-15,118,"8","2012",FALSE
"1089",2012-08-16,122,"8","2012",FALSE
"1090",2012-08-17,143,"8","2012",FALSE
"1091",2012-08-18,172,"8","2012",FALSE
"1092",2012-08-19,165,"8","2012",FALSE
"1093",2012-08-20,165,"8","2012",FALSE
"1094",2012-08-21,161,"8","2012",FALSE
"1095",2012-08-22,159,"8","2012",FALSE
"1096",2012-08-23,156,"8","2012",FALSE
"1097",2012-08-24,156,"8","2012",FALSE
"1098",2012-08-25,156,"8","2012",FALSE
"1099",2012-08-26,177,"8","2012",FALSE
"1100",2012-08-27,174,"8","2012",FALSE
"1101",2012-08-28,173,"8","2012",FALSE
"1102",2012-08-29,170,"8","2012",FALSE
"1103",2012-08-30,172,"8","2012",FALSE
"1104",2012-08-31,183,"8","2012",FALSE
"1105",2012-09-01,183,"9","2012",FALSE
"1106",2012-09-02,180,"9","2012",FALSE
"1107",2012-09-03,178,"9","2012",FALSE
"1108",2012-09-04,172,"9","2012",FALSE
"1109",2012-09-05,169,"9","2012",FALSE
"1110",2012-09-06,163,"9","2012",FALSE
"1111",2012-09-07,163,"9","2012",FALSE
"1112",2012-09-08,180,"9","2012",FALSE
"1113",2012-09-09,176,"9","2012",FALSE
"1114",2012-09-10,176,"9","2012",FALSE
"1115",2012-09-11,168,"9","2012",FALSE
"1116",2012-09-12,163,"9","2012",FALSE
"1117",2012-09-13,161,"9","2012",FALSE
"1118",2012-09-14,157,"9","2012",FALSE
"1119",2012-09-15,155,"9","2012",FALSE
"1120",2012-09-16,152,"9","2012",FALSE
"1121",2012-09-17,149,"9","2012",FALSE
"1122",2012-09-18,147,"9","2012",FALSE
"1123",2012-09-19,144,"9","2012",FALSE
"1124",2012-09-20,143,"9","2012",FALSE
"1125",2012-09-21,138,"9","2012",FALSE
"1126",2012-09-22,133,"9","2012",FALSE
"1127",2012-09-23,130,"9","2012",FALSE
"1128",2012-09-24,126,"9","2012",FALSE
"1129",2012-09-25,123,"9","2012",FALSE
"1130",2012-09-26,123,"9","2012",FALSE
"1131",2012-09-27,113,"9","2012",FALSE
"1132",2012-09-28,113,"9","2012",FALSE
"1133",2012-09-29,102,"9","2012",FALSE
"1134",2012-09-30,117,"9","2012",FALSE
"1135",2012-10-01,0,"10","2012",FALSE
"1136",2012-10-02,0,"10","2012",FALSE
"1137",2012-10-03,0,"10","2012",FALSE
"1138",2012-10-04,0,"10","2012",FALSE
"1139",2012-10-05,0,"10","2012",FALSE
"1140",2012-10-06,0,"10","2012",FALSE
"1141",2012-10-07,0,"10","2012",FALSE
"1142",2012-10-08,0,"10","2012",TRUE
"1143",2012-10-09,0,"10","2012",TRUE
"1144",2011-06-05,20,"6","2011",TRUE
"1145",2011-06-06,20,"6","2011",TRUE
"1146",2011-06-07,20,"6","2011",TRUE
"1147",2011-06-08,20,"6","2011",TRUE
"1148",2011-06-09,20,"6","2011",TRUE
"1149",2011-06-10,20,"6","2011",TRUE
"1150",2011-06-11,23,"6","2011",FALSE
"1151",2011-06-12,20,"6","2011",FALSE
"1152",2011-06-13,17,"6","2011",FALSE
"1153",2011-06-14,15,"6","2011",FALSE
"1154",2011-06-15,14,"6","2011",FALSE
"1155",2011-06-16,14,"6","2011",FALSE
"1156",2011-06-17,13,"6","2011",FALSE
"1157",2011-06-18,18,"6","2011",FALSE
"1158",2011-06-19,16,"6","2011",FALSE
"1159",2011-06-20,12,"6","2011",FALSE
"1160",2011-06-21,9,"6","2011",FALSE
"1161",2011-06-22,40,"6","2011",FALSE
"1162",2011-06-23,44,"6","2011",FALSE
"1163",2011-06-24,41,"6","2011",FALSE
"1164",2011-06-25,37,"6","2011",FALSE
"1165",2011-06-26,35,"6","2011",FALSE
"1166",2011-06-27,35,"6","2011",FALSE
"1167",2011-06-28,34,"6","2011",FALSE
"1168",2011-06-29,34,"6","2011",FALSE
"1169",2011-06-30,33,"6","2011",FALSE
"1170",2011-07-01,33,"7","2011",FALSE
"1171",2011-07-02,33,"7","2011",FALSE
"1172",2011-07-03,32,"7","2011",FALSE
"1173",2011-07-04,31,"7","2011",FALSE
"1174",2011-07-05,54,"7","2011",FALSE
"1175",2011-07-06,71,"7","2011",FALSE
"1176",2011-07-07,98,"7","2011",FALSE
"1177",2011-07-08,97,"7","2011",FALSE
"1178",2011-07-09,100,"7","2011",FALSE
"1179",2011-07-10,100,"7","2011",FALSE
"1180",2011-07-11,107,"7","2011",FALSE
"1181",2011-07-12,105,"7","2011",FALSE
"1182",2011-07-13,109,"7","2011",FALSE
"1183",2011-07-14,113,"7","2011",FALSE
"1184",2011-07-15,112,"7","2011",FALSE
"1185",2011-07-16,111,"7","2011",FALSE
"1186",2011-07-17,109,"7","2011",FALSE
"1187",2011-07-18,111,"7","2011",FALSE
"1188",2011-07-19,117,"7","2011",FALSE
"1189",2011-07-20,102,"7","2011",FALSE
"1190",2011-07-21,98,"7","2011",FALSE
"1191",2011-07-22,93,"7","2011",FALSE
"1192",2011-07-23,93,"7","2011",FALSE
